Todofuken,Area,Dan Chi Name,Total Fee,Nearest station by Walk,Best case by Walk (minute),Worst case by Walk (minute),Nearest station by Bus,Best case by Bus (minute),Worst case by Bus (minute),Address,Building Name,Building Structure,Floor,Elevator,Room Num,Room Type,Floor Space,Max Floor,Rent,Common Fee,Shikikin,Systems,availableDate,Room Link,Traffic
tokyo,kinshicho,立花一丁目,102100,東武亀戸線「東あずま」駅,3.0,7.0,,,,墨田区立花1-26ほか,3号棟,鉄筋コンクリート造,2,N,203号室,2DK,48,14,99000,3100,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2550_room.html?JKSS=000030203,<li>東武亀戸線「東あずま」駅 徒歩3～7分</li><li>JR総武線・東武亀戸線「亀戸」駅 徒歩17～19分</li><li>JR総武線・東武亀戸線「亀戸」駅バス3分 徒歩5～10分</li>
tokyo,kinshicho,立花一丁目,102100,JR総武線・東武亀戸線「亀戸」駅,17.0,19.0,JR総武線・東武亀戸線「亀戸」駅,8.0,13.0,墨田区立花1-26ほか,3号棟,鉄筋コンクリート造,2,N,203号室,2DK,48,14,99000,3100,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2550_room.html?JKSS=000030203,<li>東武亀戸線「東あずま」駅 徒歩3～7分</li><li>JR総武線・東武亀戸線「亀戸」駅 徒歩17～19分</li><li>JR総武線・東武亀戸線「亀戸」駅バス3分 徒歩5～10分</li>
tokyo,kinshicho,立花一丁目,102100,,,,,,,墨田区立花1-26ほか,3号棟,鉄筋コンクリート造,2,N,203号室,2DK,48,14,99000,3100,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2550_room.html?JKSS=000030203,<li>東武亀戸線「東あずま」駅 徒歩3～7分</li><li>JR総武線・東武亀戸線「亀戸」駅 徒歩17～19分</li><li>JR総武線・東武亀戸線「亀戸」駅バス3分 徒歩5～10分</li>
tokyo,kinshicho,立花一丁目,102100,東武亀戸線「東あずま」駅,3.0,7.0,,,,墨田区立花1-26ほか,4号棟,鉄筋コンクリート造,5,N,505号室,2DK,48,14,99000,3100,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2550_room.html?JKSS=000040505,<li>東武亀戸線「東あずま」駅 徒歩3～7分</li><li>JR総武線・東武亀戸線「亀戸」駅 徒歩17～19分</li><li>JR総武線・東武亀戸線「亀戸」駅バス3分 徒歩5～10分</li>
tokyo,kinshicho,立花一丁目,102100,JR総武線・東武亀戸線「亀戸」駅,17.0,19.0,JR総武線・東武亀戸線「亀戸」駅,8.0,13.0,墨田区立花1-26ほか,4号棟,鉄筋コンクリート造,5,N,505号室,2DK,48,14,99000,3100,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2550_room.html?JKSS=000040505,<li>東武亀戸線「東あずま」駅 徒歩3～7分</li><li>JR総武線・東武亀戸線「亀戸」駅 徒歩17～19分</li><li>JR総武線・東武亀戸線「亀戸」駅バス3分 徒歩5～10分</li>
tokyo,kinshicho,立花一丁目,102100,,,,,,,墨田区立花1-26ほか,4号棟,鉄筋コンクリート造,5,N,505号室,2DK,48,14,99000,3100,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2550_room.html?JKSS=000040505,<li>東武亀戸線「東あずま」駅 徒歩3～7分</li><li>JR総武線・東武亀戸線「亀戸」駅 徒歩17～19分</li><li>JR総武線・東武亀戸線「亀戸」駅バス3分 徒歩5～10分</li>
tokyo,nishiojima,北砂五丁目,72100,都営新宿線「大島」駅,10.0,17.0,,,,江東区北砂5-20,6号棟,鉄筋コンクリート造,4,N,416号室,1DK,35,13,68400,3700,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2820_room.html?JKSS=000060416,<li>都営新宿線「大島」駅 徒歩10～17分</li><li>JR総武線・東武亀戸線「亀戸」駅バス7～11分 徒歩1～7分</li><li>東京メトロ東西線「東陽町」駅バス9～11分 徒歩6～12分</li>
tokyo,nishiojima,北砂五丁目,72100,,,,JR総武線・東武亀戸線「亀戸」駅,8.0,18.0,江東区北砂5-20,6号棟,鉄筋コンクリート造,4,N,416号室,1DK,35,13,68400,3700,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2820_room.html?JKSS=000060416,<li>都営新宿線「大島」駅 徒歩10～17分</li><li>JR総武線・東武亀戸線「亀戸」駅バス7～11分 徒歩1～7分</li><li>東京メトロ東西線「東陽町」駅バス9～11分 徒歩6～12分</li>
tokyo,nishiojima,北砂五丁目,72100,,,,東京メトロ東西線「東陽町」駅,15.0,23.0,江東区北砂5-20,6号棟,鉄筋コンクリート造,4,N,416号室,1DK,35,13,68400,3700,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2820_room.html?JKSS=000060416,<li>都営新宿線「大島」駅 徒歩10～17分</li><li>JR総武線・東武亀戸線「亀戸」駅バス7～11分 徒歩1～7分</li><li>東京メトロ東西線「東陽町」駅バス9～11分 徒歩6～12分</li>
tokyo,nishiojima,北砂五丁目,72100,,,,,,,江東区北砂5-20,6号棟,鉄筋コンクリート造,4,N,416号室,1DK,35,13,68400,3700,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2820_room.html?JKSS=000060416,<li>都営新宿線「大島」駅 徒歩10～17分</li><li>JR総武線・東武亀戸線「亀戸」駅バス7～11分 徒歩1～7分</li><li>東京メトロ東西線「東陽町」駅バス9～11分 徒歩6～12分</li>
