Todofuken,Area,Dan Chi Name,Total Fee,Nearest station by Walk,Best case by Walk (minute),Worst case by Walk (minute),Nearest station by Bus,Best case by Bus (minute),Worst case by Bus (minute),Address,Building Name,Building Structure,Floor,Elevator,Room Num,Room Type,Floor Space,Max Floor,Rent,Common Fee,Shikikin,Systems,availableDate,Room Link,Traffic
tokyo,yaesu,ムーンアイランドタワー,310200,東京メトロ有楽町線・都営大江戸線「月島」駅,1,1,,,,中央区月島2-10-1,,鉄筋コンクリート造,25,N,2509号室,2LDK,73,38,304200,6000,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6530_room.html?JKSS=000002509,東京メトロ有楽町線・都営大江戸線「月島」駅 徒歩1分
tokyo,shinjuku,エステート北新宿,154300,JR総武線ほか｢東中野｣駅,7,7,,,,新宿区北新宿3-27-3,,鉄筋コンクリート造,4,N,401号室,1LDK,37,5,147300,7000,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_4020_room.html?JKSS=000000401,JR総武線ほか｢東中野｣駅 徒歩7分
tokyo,kinshicho,リバーピア吾妻橋 ライフタワー,189600,東武伊勢崎線・東京メトロ銀座線・都営浅草線「浅草」駅,5,5,,,,墨田区吾妻橋1-23-30,,鉄筋コンクリート造,7,N,717号室,2LDK,61,30,184500,5100,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_4440_room.html?JKSS=000000717,東武伊勢崎線・東京メトロ銀座線・都営浅草線「浅草」駅 徒歩5分<br>都営浅草線「本所吾妻橋」駅 徒歩5分
tokyo,kinshicho,リバーピア吾妻橋 ライフタワー,189600,都営浅草線「本所吾妻橋」駅,5,5,,,,墨田区吾妻橋1-23-30,,鉄筋コンクリート造,7,N,717号室,2LDK,61,30,184500,5100,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_4440_room.html?JKSS=000000717,東武伊勢崎線・東京メトロ銀座線・都営浅草線「浅草」駅 徒歩5分<br>都営浅草線「本所吾妻橋」駅 徒歩5分
tokyo,yaesu,ヴェッセル木場南,146600,東京メトロ東西線「木場」駅,14.0,19.0,,,,江東区塩浜2-18,9号棟,鉄筋コンクリート造,4,N,411号室,1LDK,64,10,142600,4000,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5820_room.html?JKSS=000090411,東京メトロ東西線「木場」駅 徒歩14～19分<br>JR京葉線「潮見」駅 徒歩15～20分<br>JR総武線・東京メトロ半蔵門線「錦糸町」駅バス19分 徒歩4～9分
tokyo,yaesu,ヴェッセル木場南,146600,JR京葉線「潮見」駅,15.0,20.0,,,,江東区塩浜2-18,9号棟,鉄筋コンクリート造,4,N,411号室,1LDK,64,10,142600,4000,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5820_room.html?JKSS=000090411,東京メトロ東西線「木場」駅 徒歩14～19分<br>JR京葉線「潮見」駅 徒歩15～20分<br>JR総武線・東京メトロ半蔵門線「錦糸町」駅バス19分 徒歩4～9分
tokyo,yaesu,ヴェッセル木場南,146600,,,,JR総武線・東京メトロ半蔵門線「錦糸町」駅,23.0,28.0,江東区塩浜2-18,9号棟,鉄筋コンクリート造,4,N,411号室,1LDK,64,10,142600,4000,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5820_room.html?JKSS=000090411,東京メトロ東西線「木場」駅 徒歩14～19分<br>JR京葉線「潮見」駅 徒歩15～20分<br>JR総武線・東京メトロ半蔵門線「錦糸町」駅バス19分 徒歩4～9分
tokyo,nishiojima,シティコート大島,203700,都営新宿線「大島」駅,3,7,,,,江東区大島6-14,2号棟,鉄筋コンクリート造,6,N,618号室,3LDK,66,10,199100,4600,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5900_room.html?JKSS=000020618,都営新宿線「大島」駅 徒歩3～7分<br>JR総武線・東武亀戸線「亀戸」駅 徒歩15～18分<br>JR総武線・東武亀戸線「亀戸」駅バス4～6分 徒歩1～5分
tokyo,nishiojima,シティコート大島,203700,JR総武線・東武亀戸線「亀戸」駅,15,18,JR総武線・東武亀戸線「亀戸」駅,5.0,11.0,江東区大島6-14,2号棟,鉄筋コンクリート造,6,N,618号室,3LDK,66,10,199100,4600,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5900_room.html?JKSS=000020618,都営新宿線「大島」駅 徒歩3～7分<br>JR総武線・東武亀戸線「亀戸」駅 徒歩15～18分<br>JR総武線・東武亀戸線「亀戸」駅バス4～6分 徒歩1～5分
tokyo,kitasenju,花畑,47200,,,,東武伊勢崎線「竹ノ塚」駅,11.0,23.0,足立区花畑5,55号棟,鉄筋コンクリート造,4,N,405号室,1DK,25,5,43500,3700,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1170_room.html?JKSS=000055405,東武伊勢崎線「竹ノ塚」駅バス9～15分 徒歩2～8分<br>東武伊勢崎線「谷塚」駅 徒歩17～24分
