Todofuken,Area,Dan Chi Name,Total Fee,Nearest station by Walk,Best case by Walk (minute),Worst case by Walk (minute),Nearest station by Bus,Best case by Bus (minute),Worst case by Bus (minute),Address,Building Name,Building Structure,Floor,Elevator,Room Num,Room Type,Floor Space,Max Floor,Rent,Common Fee,Shikikin,Systems,availableDate,Room Link,Traffic
tokyo,harumi,ベイシティ晴海スカイリンクタワー,294100,都営大江戸線｢勝どき｣駅,8,8,,,,中央区晴海3-6-8,,鉄筋コンクリート造,42,N,4202号室,1LDK,72,49,289100,5000,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_7100_room.html?JKSS=000004202,都営大江戸線｢勝どき｣駅 徒歩8分
tokyo,shinjuku,エステート北新宿,154300,JR総武線ほか｢東中野｣駅,7,7,,,,新宿区北新宿3-27-3,,鉄筋コンクリート造,4,N,401号室,1LDK,37,5,147300,7000,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_4020_room.html?JKSS=000000401,JR総武線ほか｢東中野｣駅 徒歩7分
tokyo,nishiojima,大島六丁目,82400110800,都営新宿線「大島」駅,3,8,,,,江東区大島6-1,2号棟,鉄筋コンクリート造,2,N,220号室,2DK,53,14,82400107400,3400,2か月,['高齢者向け優良賃貸住宅'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1920_room.html?JKSS=000020220,都営新宿線「大島」駅 徒歩3～8分<br>JR総武線・東武亀戸線「亀戸」駅 徒歩10～15分<br>JR総武線・東武亀戸線「亀戸」駅バス8分 徒歩2～7分
tokyo,nishiojima,大島六丁目,82400110800,JR総武線・東武亀戸線「亀戸」駅,10,15,JR総武線・東武亀戸線「亀戸」駅,10.0,15.0,江東区大島6-1,2号棟,鉄筋コンクリート造,2,N,220号室,2DK,53,14,82400107400,3400,2か月,['高齢者向け優良賃貸住宅'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1920_room.html?JKSS=000020220,都営新宿線「大島」駅 徒歩3～8分<br>JR総武線・東武亀戸線「亀戸」駅 徒歩10～15分<br>JR総武線・東武亀戸線「亀戸」駅バス8分 徒歩2～7分
tokyo,yaesu,ヴェッセル木場南,117300,東京メトロ東西線「木場」駅,14.0,19.0,,,,江東区塩浜2-18,6号棟,鉄筋コンクリート造,10,N,1010号室,1LDK,48,11,113300,4000,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5820_room.html?JKSS=000061010,東京メトロ東西線「木場」駅 徒歩14～19分<br>JR京葉線「潮見」駅 徒歩15～20分<br>JR総武線・東京メトロ半蔵門線「錦糸町」駅バス19分 徒歩4～9分
tokyo,yaesu,ヴェッセル木場南,117300,JR京葉線「潮見」駅,15.0,20.0,,,,江東区塩浜2-18,6号棟,鉄筋コンクリート造,10,N,1010号室,1LDK,48,11,113300,4000,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5820_room.html?JKSS=000061010,東京メトロ東西線「木場」駅 徒歩14～19分<br>JR京葉線「潮見」駅 徒歩15～20分<br>JR総武線・東京メトロ半蔵門線「錦糸町」駅バス19分 徒歩4～9分
tokyo,yaesu,ヴェッセル木場南,117300,,,,JR総武線・東京メトロ半蔵門線「錦糸町」駅,23.0,28.0,江東区塩浜2-18,6号棟,鉄筋コンクリート造,10,N,1010号室,1LDK,48,11,113300,4000,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5820_room.html?JKSS=000061010,東京メトロ東西線「木場」駅 徒歩14～19分<br>JR京葉線「潮見」駅 徒歩15～20分<br>JR総武線・東京メトロ半蔵門線「錦糸町」駅バス19分 徒歩4～9分
tokyo,yaesu,豊洲四丁目,123800,東京メトロ有楽町線「豊洲」駅,7.0,11.0,,,,江東区豊洲4-10,2号棟,鉄筋コンクリート造,5,N,511号室,1LDK,54,12,117100,6700,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3200_room.html?JKSS=000020511,東京メトロ有楽町線「豊洲」駅 徒歩7～11分<br>ゆりかもめ「豊洲」駅 徒歩9～12分<br>JR京葉線「越中島」駅バス8分 徒歩6～9分
tokyo,yaesu,豊洲四丁目,123800,ゆりかもめ「豊洲」駅,9.0,12.0,,,,江東区豊洲4-10,2号棟,鉄筋コンクリート造,5,N,511号室,1LDK,54,12,117100,6700,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3200_room.html?JKSS=000020511,東京メトロ有楽町線「豊洲」駅 徒歩7～11分<br>ゆりかもめ「豊洲」駅 徒歩9～12分<br>JR京葉線「越中島」駅バス8分 徒歩6～9分
tokyo,yaesu,豊洲四丁目,123800,,,,JR京葉線「越中島」駅,14.0,17.0,江東区豊洲4-10,2号棟,鉄筋コンクリート造,5,N,511号室,1LDK,54,12,117100,6700,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3200_room.html?JKSS=000020511,東京メトロ有楽町線「豊洲」駅 徒歩7～11分<br>ゆりかもめ「豊洲」駅 徒歩9～12分<br>JR京葉線「越中島」駅バス8分 徒歩6～9分
