Todofuken,Area,Dan Chi Name,Total Fee,Nearest station by Walk,Best case by Walk (minute),Worst case by Walk (minute),Nearest station by Bus,Best case by Bus (minute),Worst case by Bus (minute),Address,Building Name,Building Structure,Floor,Elevator,Room Num,Room Type,Floor Space,Max Floor,Rent,Common Fee,Shikikin,Systems,availableDate,Room Link,Traffic
tokyo,oji,エルアージュ小石川,192700,都営三田線ほか｢春日｣駅,5,5,,,,文京区小石川1-17-1,,鉄骨鉄筋コンクリート造（一部鉄骨コンクリート造）,5,N,513号室,1DK,44,20,187400,5300,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6310_room.html?JKSS=000000513,都営三田線ほか｢春日｣駅 徒歩5分<br>東京メトロ丸ノ内線ほか｢後楽園｣駅 徒歩7分
tokyo,oji,エルアージュ小石川,192700,東京メトロ丸ノ内線ほか｢後楽園｣駅,7,7,,,,文京区小石川1-17-1,,鉄骨鉄筋コンクリート造（一部鉄骨コンクリート造）,5,N,513号室,1DK,44,20,187400,5300,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6310_room.html?JKSS=000000513,都営三田線ほか｢春日｣駅 徒歩5分<br>東京メトロ丸ノ内線ほか｢後楽園｣駅 徒歩7分
tokyo,yaesu,潮見駅前プラザ二番街,142350,JR京葉線「潮見」駅,2.0,2.0,,,,江東区潮見2-7-1,,鉄筋コンクリート造,4,N,422号室,1K,53,14,136900,5450,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6460_room.html?JKSS=000000422,JR京葉線「潮見」駅 徒歩2分<br>東京メトロ東西線「東陽町」駅バス11分 徒歩2分<br>東京メトロ有楽町線「辰巳」駅 徒歩24分
tokyo,yaesu,潮見駅前プラザ二番街,142350,,,,東京メトロ東西線「東陽町」駅,13.0,13.0,江東区潮見2-7-1,,鉄筋コンクリート造,4,N,422号室,1K,53,14,136900,5450,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6460_room.html?JKSS=000000422,JR京葉線「潮見」駅 徒歩2分<br>東京メトロ東西線「東陽町」駅バス11分 徒歩2分<br>東京メトロ有楽町線「辰巳」駅 徒歩24分
tokyo,yaesu,潮見駅前プラザ二番街,142350,東京メトロ有楽町線「辰巳」駅,24.0,24.0,,,,江東区潮見2-7-1,,鉄筋コンクリート造,4,N,422号室,1K,53,14,136900,5450,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6460_room.html?JKSS=000000422,JR京葉線「潮見」駅 徒歩2分<br>東京メトロ東西線「東陽町」駅バス11分 徒歩2分<br>東京メトロ有楽町線「辰巳」駅 徒歩24分
tokyo,kitasenju,竹の塚第一,68200,東武伊勢崎線「竹ノ塚」駅,11.0,16.0,東武伊勢崎線「竹ノ塚」駅,4,10,足立区竹の塚3-11ほか,24号棟,鉄筋コンクリート造,5,N,502号室,2DK,40,5,65100,3100,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1300_room.html?JKSS=000024502,東武伊勢崎線「竹ノ塚」駅 徒歩11～16分<br>東武伊勢崎線「竹ノ塚」駅バス2～3分 徒歩2～7分<br>JR常磐線「北千住」駅バス16～18分 徒歩1～5分
tokyo,kitasenju,竹の塚第一,68200,,,,JR常磐線「北千住」駅,17,23,足立区竹の塚3-11ほか,24号棟,鉄筋コンクリート造,5,N,502号室,2DK,40,5,65100,3100,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1300_room.html?JKSS=000024502,東武伊勢崎線「竹ノ塚」駅 徒歩11～16分<br>東武伊勢崎線「竹ノ塚」駅バス2～3分 徒歩2～7分<br>JR常磐線「北千住」駅バス16～18分 徒歩1～5分
tokyo,kitasenju,竹の塚第一,72200,東武伊勢崎線「竹ノ塚」駅,11.0,16.0,東武伊勢崎線「竹ノ塚」駅,4,10,足立区竹の塚3-11ほか,11号棟,鉄筋コンクリート造,2,N,204号室,2DK,40,5,69100,3100,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1300_room.html?JKSS=000011204,東武伊勢崎線「竹ノ塚」駅 徒歩11～16分<br>東武伊勢崎線「竹ノ塚」駅バス2～3分 徒歩2～7分<br>JR常磐線「北千住」駅バス16～18分 徒歩1～5分
tokyo,kitasenju,竹の塚第一,72200,,,,JR常磐線「北千住」駅,17,23,足立区竹の塚3-11ほか,11号棟,鉄筋コンクリート造,2,N,204号室,2DK,40,5,69100,3100,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1300_room.html?JKSS=000011204,東武伊勢崎線「竹ノ塚」駅 徒歩11～16分<br>東武伊勢崎線「竹ノ塚」駅バス2～3分 徒歩2～7分<br>JR常磐線「北千住」駅バス16～18分 徒歩1～5分
tokyo,kitasenju,花畑,68800,,,,東武伊勢崎線「竹ノ塚」駅,11.0,23.0,足立区花畑5,60号棟,鉄筋コンクリート造,5,N,503号室,2DK,43,5,65100,3700,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1170_room.html?JKSS=000060503,東武伊勢崎線「竹ノ塚」駅バス9～15分 徒歩2～8分<br>東武伊勢崎線「谷塚」駅 徒歩17～24分
