Todofuken,Area,Dan Chi Name,Total Fee,Nearest station by Walk,Best case by Walk (minute),Worst case by Walk (minute),Nearest station by Bus,Best case by Bus (minute),Worst case by Bus (minute),Address,Building Name,Building Structure,Floor,Elevator,Room Num,Room Type,Floor Space,Max Floor,Rent,Common Fee,Shikikin,Systems,availableDate,Room Link,Traffic
tokyo,oji,エルアージュ小石川,204000,,,,,,,文京区小石川1-17-1,,鉄骨鉄筋コンクリート造（一部鉄骨コンクリート造）,5,N,505号室,1LDK,56,20,198700,5300,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6310_room.html?JKSS=000000505,<li>都営三田線ほか｢春日｣駅 徒歩5分</li><li>東京メトロ丸ノ内線ほか｢後楽園｣駅 徒歩7分</li>
tokyo,oji,エルアージュ小石川,208400,,,,,,,文京区小石川1-17-1,,鉄骨鉄筋コンクリート造（一部鉄骨コンクリート造）,8,N,809号室,1LDK,58,20,203100,5300,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6310_room.html?JKSS=000000809,<li>都営三田線ほか｢春日｣駅 徒歩5分</li><li>東京メトロ丸ノ内線ほか｢後楽園｣駅 徒歩7分</li>
tokyo,nishiojima,シティコート大島,184800,,,,,,,江東区大島6-14,2号棟,鉄筋コンクリート造,9,N,906号室,3DK,58,10,180200,4600,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5900_room.html?JKSS=000020906,<li>都営新宿線「大島」駅 徒歩3～7分</li><li>JR総武線・東武亀戸線「亀戸」駅 徒歩15～18分</li><li>JR総武線・東武亀戸線「亀戸」駅バス4～6分 徒歩1～5分</li>
tokyo,kitasenju,江北六丁目,90700,,,,,,,足立区江北6-30ほか,29-1号棟,鉄筋コンクリート造,4,N,407号室,3DK,52,5,87400,3300,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2160_room.html?JKSS=029001407,<li>日暮里舎人ライナー「西新井大師西」駅 徒歩2～6分</li><li>東武伊勢崎線「西新井」駅バス9分 徒歩2～6分</li>
tokyo,aoto,すまいる亀有,117800,,,,,,,葛飾区亀有1-10,11号棟,鉄筋コンクリート造,6,N,605号室,1LDK,55,14,111800,6000,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_4481_room.html?JKSS=000110605,<li>JR常磐線「亀有」駅 徒歩13～18分</li><li>JR常磐線「亀有」駅バス5分 徒歩2～4分</li><li>京成本線「青砥」駅 徒歩20～22分</li>
tokyo,aoto,すまいる亀有,139000,,,,,,,葛飾区亀有1-10,2号棟,鉄筋コンクリート造,2,N,211号室,3LDK,69,6,132100,6900,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_4481_room.html?JKSS=000020211,<li>JR常磐線「亀有」駅 徒歩13～18分</li><li>JR常磐線「亀有」駅バス5分 徒歩2～4分</li><li>京成本線「青砥」駅 徒歩20～22分</li>
tokyo,nishiojima,エステート一之江（エステート松江）,81600,,,,,,,江戸川区松江7-26-1ほか,1号棟,鉄筋コンクリート造,1,N,119号室,1DK,40,5,77700,3900,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3800_room.html?JKSS=000010119,<li>都営新宿線「一之江」駅 徒歩14分</li><li>JR総武線「新小岩」駅バス19分 徒歩3分</li><li>東京メトロ東西線「葛西」駅バス14分 徒歩3分</li>
tokyo,kamata,品川八潮パークタウン 潮路南第一ハイツ,148920,,,,,,,品川区八潮5-6,6-39号棟,鉄骨鉄筋コンクリート造,4,N,405号室,2LDK,69,14,144900,4020,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3640_room.html?JKSS=006390405,<li>東京モノレ－ル「大井競馬場前」駅 徒歩6～10分</li><li>JR京浜東北・根岸線「大井町」駅バス17分 徒歩3～4分</li><li>JR山手線「品川」駅バス21分 徒歩3～4分</li>
tokyo,kyodo,希望ヶ丘,106500,,,,,,,世田谷区船橋6ほか,7-1-1号棟,鉄筋コンクリート造,4,N,404号室,1LDK,45,13,104000,2500,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2340_room.html?JKSS=701010404,<li>小田急小田原線「千歳船橋」駅バス4～10分 徒歩1～3分</li><li>京王線「八幡山」駅バス5～8分 徒歩1～3分</li><li>小田急小田原線「千歳船橋」駅 徒歩16～20分</li>
tokyo,kyodo,希望ヶ丘,107500,,,,,,,世田谷区船橋6ほか,7-1-1号棟,鉄筋コンクリート造,2,N,213号室,2DK,45,13,105000,2500,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2340_room.html?JKSS=701010213,<li>小田急小田原線「千歳船橋」駅バス4～10分 徒歩1～3分</li><li>京王線「八幡山」駅バス5～8分 徒歩1～3分</li><li>小田急小田原線「千歳船橋」駅 徒歩16～20分</li>
